PREEMPTIVE_COM_STRMSEEKANDREAD,0.000000,0
PREEMPTIVE_COM_STRMSEEKANDWRITE,0.000000,0
PREEMPTIVE_COM_STRMSETSIZE,0.000000,0
PREEMPTIVE_COM_STRMSTAT,0.000000,0
PREEMPTIVE_COM_STRMUNLOCKREGION,0.000000,0
PREEMPTIVE_OS_CRYPTIMPORTKEY,0.000000,0
PREEMPTIVE_OS_DEVICEOPS,0.000000,0
PREEMPTIVE_OS_RSFXDEVICEOPS,0.000000,0
PREEMPTIVE_OS_DIRSVC_NETWORKOPS,0.000000,0
PREEMPTIVE_OS_DSGETDCNAME,0.000000,0
PREEMPTIVE_OS_NETGROUPGETUSERS,0.000000,0
PREEMPTIVE_OS_NETLOCALGROUPGETMEMBERS,0.000000,0
PREEMPTIVE_OS_NETUSERGETGROUPS,0.000000,0
PREEMPTIVE_OS_NETUSERGETLOCALGROUPS,0.000000,0
PREEMPTIVE_OS_NETUSERMODALSGET,0.000000,0
PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,0.000000,0
PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,0.000000,0
PREEMPTIVE_OS_DOMAINSERVICESOPS,0.000000,1
PREEMPTIVE_OS_DTCOPS,0.000000,0
PREEMPTIVE_DTC_ABORT,0.000000,0
PREEMPTIVE_DTC_ABORTREQUESTDONE,0.000000,0
PREEMPTIVE_DTC_BEGINTRANSACTION,0.000000,0
PREEMPTIVE_DTC_COMMITREQUESTDONE,0.000000,0
PREEMPTIVE_DTC_ENLIST,0.000000,0
PREEMPTIVE_DTC_PREPAREREQUESTDONE,0.000000,0
PREEMPTIVE_DTC_DNSRESOLUTION,0.000000,0
PREEMPTIVE_DTC_RPCNETWORKTEST,0.000000,0
PREEMPTIVE_DTC_COMTRANSACTIONTEST,0.000000,0
ASYNC_SSL_RENEGOTIATION_IO,0.000000,0
PREFAULT_IO_COMPLETION,0.000000,0
PREEMPTIVE_OS_ACCEPTSECURITYCONTEXT,0.000000,0
PREEMPTIVE_OS_ACQUIRECREDENTIALSHANDLE,0.000000,0
PREEMPTIVE_OS_COMPLETEAUTHTOKEN,0.000000,0
PREEMPTIVE_OS_DECRYPTMESSAGE,0.000000,0
MSQL_DQ,0.000000,0
LOGBUFFER,0.000000,2
TRANSACTION_MUTEX,0.000000,0
MSSEARCH,0.000000,0
XACTWORKSPACE_MUTEX,0.000000,0
TRACEWRITE,0.000000,0
WAITSTAT_MUTEX,0.000000,0
WAITFOR_TASKSHUTDOWN,0.000000,0
GUARDIAN,0.000000,0
CLR_TASK_START,0.000000,0
CLR_JOIN,0.000000,0
CLR_CRST,0.000000,0
CLR_SEMAPHORE,0.000000,0
CLR_MANUAL_EVENT,0.000000,1
PREEMPTIVE_OS_COPYFILE,0.000000,0
PREEMPTIVE_OS_CREATEDIRECTORY,0.000000,0
PREEMPTIVE_OS_AUTHZGETINFORMATIONFROMCONTEXT,0.000000,0
PREEMPTIVE_OS_AUTHZINITIALIZECONTEXTFROMSID,0.000000,0
PREEMPTIVE_OS_AUTHZINITIALIZERESOURCEMANAGER,0.000000,0
PREEMPTIVE_OS_ENCRYPTMESSAGE,0.000000,0
PREEMPTIVE_OS_FREECREDENTIALSHANDLE,0.000000,0
PREEMPTIVE_OS_INITIALIZESECURITYCONTEXT,0.000000,0
PREEMPTIVE_OS_LOGONUSER,0.000000,0
PREEMPTIVE_OS_QUERYSECURITYCONTEXTTOKEN,0.000000,0
PREEMPTIVE_OS_QUERYCONTEXTATTRIBUTES,0.000000,25
PREEMPTIVE_OS_VERIFYSIGNATURE,0.000000,0
PREEMPTIVE_OS_GETCOMPRESSEDFILESIZE,0.000000,0
PREEMPTIVE_OS_GETDISKFREESPACE,0.000000,2
PREEMPTIVE_OS_DELETEFILE,0.000000,0
PREEMPTIVE_OS_DEVICEIOCONTROL,0.000000,0
PREEMPTIVE_OS_FINDFILE,0.000000,2
PREEMPTIVE_OS_GETFILESIZE,0.000000,0
PREEMPTIVE_OS_GETLONGPATHNAME,0.000000,0
PREEMPTIVE_OS_GETVOLUMEPATHNAME,0.000000,0
PREEMPTIVE_OS_GETVOLUMENAMEFORVOLUMEMOUNTPOINT,0.000000,2
PREEMPTIVE_OS_MOVEFILE,0.000000,0
PREEMPTIVE_OS_OPENDIRECTORY,0.000000,0
PREEMPTIVE_OS_REMOVEDIRECTORY,0.000000,0
PREEMPTIVE_OS_SETENDOFFILE,0.000000,0
PREEMPTIVE_OS_SETFILEPOINTER,0.000000,0
PREEMPTIVE_OS_SETFILEVALIDDATA,0.000000,1
PREEMPTIVE_CLOSEBACKUPMEDIA,0.000000,0
PREEMPTIVE_CLOSEBACKUPTAPE,0.000000,0
PREEMPTIVE_CLOSEBACKUPVDIDEVICE,0.000000,0
PREEMPTIVE_OS_VSSOPS,0.000000,0
PREEMPTIVE_VSS_CREATESNAPSHOT,0.000000,0
PREEMPTIVE_VSS_CREATEVOLUMESNAPSHOT,0.000000,0
PREEMPTIVE_DFSADDLINK,0.000000,0
PREEMPTIVE_DFSLINKEXISTCHECK,0.000000,0
PREEMPTIVE_DFSLINKHEALTHCHECK,0.000000,0
PREEMPTIVE_DFSREMOVELINK,0.000000,0
PREEMPTIVE_DFSREMOVEROOT,0.000000,0
PREEMPTIVE_DFSROOTFOLDERCHECK,0.000000,0
PREEMPTIVE_DFSROOTINIT,0.000000,0
PREEMPTIVE_DFSROOTSHARECHECK,0.000000,0
PREEMPTIVE_OLE_UNINIT,0.000000,0
PREEMPTIVE_FSAOLEDB_ABORTTRANSACTION,0.000000,0
PREEMPTIVE_FSAOLEDB_COMMITTRANSACTION,0.000000,0
PREEMPTIVE_FSAOLEDB_STARTTRANSACTION,0.000000,0
PREEMPTIVE_FSRECOVER_UNCONDITIONALUNDO,0.000000,0
PREEMPTIVE_SERVER_STARTUP,0.000000,0
PREEMPTIVE_SHAREDMEM_GETDATA,0.000000,0
PREEMPTIVE_CONSOLEWRITE,0.000000,0
PREEMPTIVE_TESTING,0.000000,0
PREEMPTIVE_XETESTING,0.000000,0
PREEMPTIVE_SB_STOPENDPOINT,0.000000,1
PREEMPTIVE_STARTRM,0.000000,0
PREEMPTIVE_GETRMINFO,0.000000,0
PREEMPTIVE_SETRMINFO,0.000000,0
PREEMPTIVE_ROLLFORWARDREDO,0.000000,0
PREEMPTIVE_ROLLFORWARDUNDO,0.000000,0
PREEMPTIVE_RESIZELOG,0.000000,0
PREEMPTIVE_REENLIST,0.000000,0
PREEMPTIVE_TRANSIMPORT,0.000000,0
PREEMPTIVE_UNMARSHALPROPAGATIONTOKEN,0.000000,0
PREEMPTIVE_CREATEPARAM,0.000000,0
PREEMPTIVE_STREAMFCB_RECOVER,0.000000,0
PREEMPTIVE_STREAMFCB_CHECKPOINT,0.000000,0
PREEMPTIVE_SNIOPEN,0.000000,0
PREEMPTIVE_DEBUG,0.000000,0
PREEMPTIVE_MSS_RELEASE,0.000000,0
PREEMPTIVE_LOCKMONITOR,0.000000,1
CLEAR_DB,0.000000,0
PREEMPTIVE_ABR,0.000000,0
LOGGENERATION,0.000000,0
IO_RETRY,0.000000,0
AUDIT_XE_SESSION_MGR,0.000000,0
PWAIT_AUDIT_CLOSE_EXPIRED_LOGS_MGR_RWLOCK,0.000000,0
AUDIT_ON_DEMAND_TARGET_LOCK,0.000000,0
PWAIT_AUDIT_SESSIONS_LOCK,0.000000,0
PWAIT_AUDIT_SESSIONS_WAIT_TO_EXEC_LOCK,0.000000,0
PWAIT_AUDIT_SESSIONS_WAIT_TO_REFRESH_LOCK,0.000000,0
PWAIT_AUTO_START_AUDIT_SESSIONS,0.000000,0
PREEMPTIVE_AUDIT_ACCESS_WINDOWSLOG,0.000000,0
PREEMPTIVE_AUDIT_XE_FILE,0.000000,0
AUDIT_LOGINCACHE_LOCK,0.000000,0
AUDIT_GROUPCACHE_LOCK,0.000000,0
FT_METADATA_MUTEX,0.000000,0
FT_IFTSHC_MUTEX,0.000000,0
FT_IFTSISM_MUTEX,0.000000,0
FT_IFTS_RWLOCK,0.000000,0
FT_COMPROWSET_RWLOCK,0.000000,0
FT_MASTER_MERGE,0.000000,0
TRACE_EVTNOTIF,0.000000,0
MD_LAZYCACHE_RWLOCK,0.000000,0
MD_AGENT_YIELD,0.000000,0
IOAFF_RANGE_QUEUE,0.000000,0
FT_IFTS_SCHEDULER_IDLE_WAIT,0.000000,0
REPL_HISTORYCACHE_ACCESS,0.000000,0
REPL_TRANHASHTABLE_ACCESS,0.000000,0
REPL_TRANTEXTINFO_ACCESS,0.000000,0
REPL_TRANFSINFO_ACCESS,0.000000,0
SERVER_RECONFIGURE,0.000000,0
CHANGE_TRACKING_WAITFORCHANGES,0.000000,0
PWAIT_MD_RELATION_CACHE,0.000000,0
PWAIT_MD_SERVER_CACHE,0.000000,0
PWAIT_MD_LOGIN_STATS,0.000000,0
FT_PROPERTYLIST_CACHE,0.000000,0
PERFORMANCE_COUNTERS_RWLOCK,0.000000,0
XIO_CREDENTIAL_RWLOCK,0.000000,0
XIO_CREDENTIAL_MGR_RWLOCK,0.000000,0
XIO_EDS_RWLOCK,0.000000,0
XIO_EDS_MGR_RWLOCK,0.000000,0
XIO_LEASE_RENEW_MGR_RWLOCK,0.000000,0
PWAIT_XIO_REQUEST_IN_PROGRESS_LOCK,0.000000,0
XIO_IOSTATS_BLOBLIST_RWLOCK,0.000000,0
XIO_IOSTATS_FCBLIST_RWLOCK,0.000000,0
SECURITY_KEYRING_RWLOCK,0.000000,0
SECURITY_DEK_RWLOCK,0.000000,0
SQLTRACE_FILE_WRITE_IO_COMPLETION,0.000000,0
SQLTRACE_FILE_READ_IO_COMPLETION,0.000000,0
SQLTRACE_PENDING_BUFFER_WRITERS,0.000000,0
PREEMPTIVE_OS_PDH_WMI_INIT,0.000000,0
UCS_MANAGER,0.000000,0
UCS_TRANSPORT,0.000000,0
UCS_MEMORY_NOTIFICATION,0.000000,0
UCS_ENDPOINT_CHANGE,0.000000,0
UCS_TRANSPORT_STREAM_CHANGE,0.000000,0
QUERY_TASK_ENQUEUE_MUTEX,0.000000,0
SP_PREEMPTIVE_SERVER_DIAGNOSTICS_SLEEP,0.000000,0
SP_SERVER_DIAGNOSTICS_INIT_MUTEX,0.000000,0
DBCC_SCALE_OUT_EXPR_CACHE,0.000000,0
GDMA_GET_RESOURCE_OWNER,0.000000,0
PREEMPTIVE_OS_BACKUPREAD,0.000000,0
PREEMPTIVE_OS_WAITFORSINGLEOBJECT,0.000000,0
XE_LIVE_TARGET_TVF,0.000000,0
PREEMPTIVE_SP_SERVER_DIAGNOSTICS,0.000000,1
PREEMPTIVE_OS_LIBRARYOPS,0.000000,1
PREEMPTIVE_OS_FREELIBRARY,0.000000,0
PREEMPTIVE_OS_GETPROCADDRESS,0.000000,37
XDES_HISTORY,0.000000,0
XDES_SNAPSHOT,0.000000,0
FT_MASTER_MERGE_COORDINATOR,0.000000,0
PWAIT_RESOURCE_SEMAPHORE_FT_PARALLEL_QUERY_SYNC,0.000000,0
REDO_THREAD_PENDING_WORK,0.000000,0
REDO_THREAD_SYNC,0.000000,0
COUNTRECOVERYMGR,0.000000,0
HADR_DB_COMMAND,0.000000,0
HADR_TRANSPORT_SESSION,0.000000,0
PREEMPTIVE_OS_MESSAGEQUEUEOPS,0.000000,0
PREEMPTIVE_ODBCOPS,0.000000,0
PREEMPTIVE_HTTP_REQUEST,0.000000,0
PREEMPTIVE_HTTP_EVENT_WAIT,0.000000,0
PREEMPTIVE_OLEDBOPS,0.000000,0
PREEMPTIVE_OLEDB_ABORTTRAN,0.000000,0
PREEMPTIVE_OLEDB_ABORTORCOMMITTRAN,0.000000,0
PREEMPTIVE_OLEDB_GETDATASOURCE,0.000000,0
PREEMPTIVE_OLEDB_GETLITERALINFO,0.000000,0
PREEMPTIVE_OLEDB_GETPROPERTIES,0.000000,0
PREEMPTIVE_OLEDB_GETPROPERTYINFO,0.000000,0
PREEMPTIVE_OLEDB_GETSCHEMALOCK,0.000000,0
PREEMPTIVE_OLEDB_JOINTRANSACTION,0.000000,0
PREEMPTIVE_OLEDB_RELEASE,0.000000,0
PREEMPTIVE_OLEDB_SETPROPERTIES,0.000000,0
PREEMPTIVE_OS_PIPEOPS,0.000000,0
PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,0.000000,21
PREEMPTIVE_OS_PROCESSOPS,0.000000,0
PREEMPTIVE_OS_SECURITYOPS,0.000000,0
PREEMPTIVE_OS_SERVICEOPS,0.000000,0
PREEMPTIVE_OS_SQLCLROPS,0.000000,1
PREEMPTIVE_OS_WINSOCKOPS,0.000000,0
PREEMPTIVE_OS_GETADDRINFO,0.000000,0
PREEMPTIVE_OS_WSASETLASTERROR,0.000000,0
PREEMPTIVE_OS_FORMATMESSAGE,0.000000,0
HTTP_STORAGE_CONNECTION,0.000000,0
SECURITY_CRYPTO_CONTEXT_MUTEX,0.000000,0
SECURITY_RULETABLE_MUTEX,0.000000,0
SEMPLAT_DSI_BUILD,0.000000,0
FILESTREAM_CHUNKER_INIT,0.000000,0
FILESTREAM_CHUNKER,0.000000,0
FFT_RSFX_COMM,0.000000,0
FFT_RSFX_WAIT_FOR_MEMORY,0.000000,0
FFT_STARTUP_SHUTDOWN,0.000000,0
FFT_RECOVERY,0.000000,0
FFT_NSO_FCB,0.000000,0
FFT_NSO_FCB_PARENT,0.000000,0
FFT_NSO_FCB_FIND,0.000000,0
FFT_NSO_FCB_RELEASE_CACHED_ENTRIES,0.000000,0
FFT_NSO_FILEOBJECT,0.000000,0
FFT_NSO_DB_LIST,0.000000,0
FFT_NSO_DB_KILL_FLAG,0.000000,0
FFT_NSO_TABLE_LIST,0.000000,0
FFT_STORE_DB,0.000000,0
FFT_STORE_TABLE,0.000000,0
FFT_STORE_ROWSET_LIST,0.000000,0
FFT_NTFS_STORE,0.000000,0
HADR_FILESTREAM_FILE_REQUEST,0.000000,0
PWAIT_MD_UPGRADE_CONFIG,0.000000,0
PWAIT_COOP_SCAN,0.000000,0
QRY_PARALLEL_THREAD_MUTEX,0.000000,0
PWAIT_QRY_BPMEMORY,0.000000,0
WAITFOR_PER_QUEUE,0.000000,0
CREATE_DATINISERVICE,0.000000,0
AM_SCHEMAMGR_UNSHARED_CACHE,0.000000,0
HADR_REPLICAINFO_SYNC,0.000000,0
HADR_COMPRESSED_CACHE_SYNC,0.000000,0
HADR_AR_MANAGER_MUTEX,0.000000,0
HADR_NOTIFICATION_WORKER_TERMINATION_SYNC,0.000000,0
HADR_NOTIFICATION_DEQUEUE,0.000000,1
HADR_ARCONTROLLER_NOTIFICATIONS_SUBSCRIBER_LIST,0.000000,0
HADR_DBR_SUBSCRIBER_FILTER_LIST,0.000000,0
HADR_DBR_SUBSCRIBER,0.000000,0
HADR_NOTIFICATION_WORKER_STARTUP_SYNC,0.000000,0
HADR_NOTIFICATION_WORKER_EXCLUSIVE_ACCESS,0.000000,0
HADR_RECOVERY_WAIT_FOR_UNDO,0.000000,0
HADR_DATABASE_WAIT_FOR_RESTART,0.000000,0
HADR_DATABASE_WAIT_FOR_RECOVERY,0.000000,0
HADR_XRF_STACK_ACCESS,0.000000,0
HADR_RECOVERY_WAIT_FOR_CONNECTION,0.000000,0
HADR_TRANSPORT_FLOW_CONTROL,0.000000,0
HADR_DATABASE_FLOW_CONTROL,0.000000,0
HADR_GLOBAL_DATABASE_FLOW_CONTROL,0.000000,0
PWAIT_HADR_POST_ONLINE_COMPLETED,0.000000,0
HADR_DATABASE_WAIT_FOR_TRANSITION_TO_VERSIONING,0.000000,0
XDES_OUT_OF_ORDER_LIST,0.000000,0
HADR_BACKUP_BULK_LOCK,0.000000,0
HADR_BACKUP_QUEUE,0.000000,0
HADR_LOGCAPTURE_WAIT,0.000000,0
HADR_AR_CRITICAL_SECTION_ENTRY,0.000000,0
HADR_TDS_LISTENER_SYNC,0.000000,0
HADR_READ_ALL_NETWORKS,0.000000,0
HADR_TDS_LISTENER_SYNC_PROCESSING,0.000000,0
PWAIT_XTP_FSSTORAGE_MAINTENANCE,0.000000,0
WAIT_XTP_GUEST,0.000000,0
WAIT_XTP_TASK_SHUTDOWN,0.000000,0
XTPPROC_PARTITIONED_STACK_CREATE,0.000000,0
PREEMPTIVE_HADR_LEASE_MECHANISM,0.000000,0
HADR_TIMER_TASK,0.000000,0
PWAIT_EVENT_SESSION_INIT_MUTEX,0.000000,0
PWAIT_REPLICA_ONLINE_INIT_MUTEX,0.000000,0
HADR_GROUP_COMMIT,0.000000,0
HADR_SYNCHRONIZING_THROTTLE,0.000000,0
HADR_DATABASE_VERSIONING_STATE,0.000000,0
XTPPROC_CACHE_ACCESS,0.000000,0
SP_SERVER_DIAGNOSTICS_BUFFER_ACCESS,0.000000,0
HADR_FILESTREAM_FILE_CLOSE,0.000000,0
VERSIONING_COMMITTING,0.000000,0
FILETABLE_SHUTDOWN,0.000000,0
PRU_ROLLBACK_DEFERRED,0.000000,0
WAIT_XTP_TRAN_DEPENDENCY,0.000000,0
ASSEMBLY_LOAD,0.000000,0
VIA_ACCEPT,0.000000,0
CHECK_PRINT_RECORD,0.000000,0
SCAN_CHAR_HASH_ARRAY_INITIALIZATION,0.000000,0
FS_GARBAGE_COLLECTOR_SHUTDOWN,0.000000,0
FSAGENT,0.000000,0
FILESTREAM_WORKITEM_QUEUE,0.000000,0
FILESTREAM_FILE_OBJECT,0.000000,0
FILESTREAM_FCB,0.000000,0
FILESTREAM_CACHE,0.000000,0
ABR,0.000000,0
WCC,0.000000,0
NODE_CACHE_MUTEX,0.000000,0
SECURITY_MUTEX,0.000000,3
FS_HEADER_RWLOCK,0.000000,0
FS_LOGTRUNC_RWLOCK,0.000000,0
FS_FC_RWLOCK,0.000000,0
FSTR_CONFIG_RWLOCK,0.000000,0
FSTR_CONFIG_MUTEX,0.000000,0
FSA_FORCE_OWN_XACT,0.000000,0
COMMIT_TABLE,0.000000,0
CXROWSET_SYNC,0.000000,0
MISE_CONFIG_JSON_INIT,0.000000,0
EXCHANGE,0.000000,0
EC,0.000000,0
TEMPOBJ,0.000000,0
XACTLOCKINFO,0.000000,0
LOGMGR,0.000000,0
CXPACKET,0.000000,0
CXSYNC_CONSUMER,0.000000,0
CXSYNC_PORT,0.000000,0
CXCONSUMER,0.000000,0
HTREPARTITION,0.000000,0
HTBUILD_JOIN,0.000000,0
HTBUILD_AGG,0.000000,0
HTMEMO,0.000000,0
HTDELETE_JOIN,0.000000,0
HTDELETE_AGG,0.000000,0
HTREINIT,0.000000,0
BMPREPARTITION,0.000000,0
BMPALLOCATION,0.000000,0
BMPREPLICATION,0.000000,0
BMPBUILD,0.000000,0
SHUTDOWN,0.000000,0
WAITFOR,0.000000,0
EXECSYNC,0.000000,0
DTCPNTSYNC,0.000000,0
XE_SESSION_CREATE_SYNC,0.000000,0
PWAIT_PREEMPTIVE_XE_STUB_LISTENER,0.000000,0
XE_DISPATCHER_CONFIG_SESSION_LIST,0.000000,0
XE_STUBMGR_CLOSE,0.000000,0
SOS_WORKER_MIGRATION,0.000000,0
PREEMPTIVE_FILE_MAPPING,0.000000,0
DISPATCHER_JOIN,0.000000,0
WMI_REGISTRATION,0.000000,0
CMEMDETOUR,0.000000,0
SOS_RG_MEM_TARGET_LOCK,0.000000,0
SQLPAL_PREEMPTIVE_WAIT,0.000000,0
SPINLOCK_EXT,0.000000,0
SOS_QUERY_JOBOBJECT,0.000000,0
XE_DISPATCHER_POOL_GLOBAL_LOCK,0.000000,0
XE_SERVICES_RWLOCK_READ,0.000000,0
LOOKASIDE_LIST,0.000000,0
PWAIT_PURVIEW_AUDIT_DISPATCHER_POOL_LOCK,0.000000,0
LOCK_SAFEMODE,0.000000,0
LOCK_UPDATE,0.000000,0
RESOURCE_SEMAPHORE,0.000000,0
DTC,0.000000,0
OLEDB,0.000000,0
PLPGSQL,0.000000,0
FAILPOINT,0.000000,0
ASYNC_DISKPOOL_LOCK,0.000000,0
DEBUG,0.000000,0
REPLICA_WRITES,0.000000,0
DBMIRRORING_CMD,0.000000,0
WAIT_FOR_RESULTS,0.000000,0
SOS_CALLBACK_REMOVAL,0.000000,0
ONDEMAND_TASK_QUEUE,0.000000,1
SQLTRACE_SHUTDOWN,0.000000,0
QUERY_TRACEOUT,0.000000,0
DTC_STATE,0.000000,0
DTC_INFO_DMV,0.000000,0
DTC_XA_RM,0.000000,0
FCB_REPLICA_WRITE,0.000000,0
FCB_REPLICA_READ,0.000000,0
CLR_MONITOR,0.000000,0
CLR_RWLOCK_READER,0.000000,0
CLR_RWLOCK_WRITER,0.000000,0
SQLCLR_QUANTUM_PUNISHMENT,0.000000,0
SQLCLR_APPDOMAIN,0.000000,0
SQLCLR_ASSEMBLY,0.000000,0
KTM_ENLISTMENT,0.000000,0
KTM_RECOVERY_RESOLUTION,0.000000,0
KTM_RECOVERY_MANAGER,0.000000,0
SQLCLR_DEADLOCK_DETECTION,0.000000,0
QPJOB_WAITFOR_ABORT,0.000000,0
QPJOB_KILL,0.000000,0
BAD_PAGE_PROCESS,0.000000,0
BACKUP_OPERATOR,0.000000,0
PRINT_ROLLBACK_PROGRESS,0.000000,0
ENABLE_VERSIONING,0.000000,0
DISABLE_VERSIONING,0.000000,0
REQUEST_DISPENSER_PAUSE,0.000000,0
DROPTEMP,0.000000,0
FT_RESTART_CRAWL,0.000000,0
LOGMGR_RESERVE_APPEND,0.000000,0
LOGMGR_FLUSH,0.000000,0
XACT_OWN_TRANSACTION,0.000000,0
XACT_RECLAIM_SESSION,0.000000,0
DTC_WAITFOR_OUTCOME,0.000000,0
DTC_RESOLVE,0.000000,0
CL_RESOLVE_WAIT_FOR_UPGRADE,0.000000,0
SEC_DROP_TEMP_KEY,0.000000,0
SRVPROC_SHUTDOWN,0.000000,0
NET_WAITFOR_PACKET,0.000000,0
DTC_ABORT_REQUEST,0.000000,0
DTC_TMDOWN_REQUEST,0.000000,0
RECOVER_CHANGEDB,0.000000,0
WORKTBL_DROP,0.000000,0
SNI_WRITE_ASYNC,0.000000,0
SNI_HTTP_WAITFOR_0_DISCON,0.000000,0
UTIL_PAGE_ALLOC,0.000000,0
DEADLOCK_ENUM_MUTEX,0.000000,0
